Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep
OG0032363		Pocillopora_acuta_PredGene_experimental___TCONS_00026265.p1
OG0032364		Pocillopora_acuta_PredGene_experimental___TCONS_00026273.p4
OG0032365		Pocillopora_acuta_PredGene_experimental___TCONS_00026275.p1
OG0032366		Pocillopora_acuta_PredGene_experimental___TCONS_00026285.p5
OG0032367		Pocillopora_acuta_PredGene_experimental___TCONS_00026290.p1
OG0032368		Pocillopora_acuta_PredGene_experimental___TCONS_00026296.p1
OG0032369		Pocillopora_acuta_PredGene_experimental___TCONS_00026319.p1
OG0032370		Pocillopora_acuta_PredGene_experimental___TCONS_00026322.p2
OG0032371		Pocillopora_acuta_PredGene_experimental___TCONS_00026329.p1
OG0032372		Pocillopora_acuta_PredGene_experimental___TCONS_00026330.p2
OG0032373		Pocillopora_acuta_PredGene_experimental___TCONS_00026333.p1
OG0032374		Pocillopora_acuta_PredGene_experimental___TCONS_00026403.p1
OG0032375		Pocillopora_acuta_PredGene_experimental___TCONS_00026412.p1
OG0032376		Pocillopora_acuta_PredGene_experimental___TCONS_00026416.p1
OG0032377		Pocillopora_acuta_PredGene_experimental___TCONS_00026423.p1
OG0032378		Pocillopora_acuta_PredGene_experimental___TCONS_00026424.p1
OG0032379		Pocillopora_acuta_PredGene_experimental___TCONS_00026425.p1
OG0032380		Pocillopora_acuta_PredGene_experimental___TCONS_00026428.p1
OG0032381		Pocillopora_acuta_PredGene_experimental___TCONS_00026434.p1
OG0032382		Pocillopora_acuta_PredGene_experimental___TCONS_00026435.p1
OG0032383		Pocillopora_acuta_PredGene_experimental___TCONS_00026460.p1
OG0032384		Pocillopora_acuta_PredGene_experimental___TCONS_00026461.p1
OG0032385		Pocillopora_acuta_PredGene_experimental___TCONS_00026470.p1
OG0032386		Pocillopora_acuta_PredGene_experimental___TCONS_00026478.p2
OG0032387		Pocillopora_acuta_PredGene_experimental___TCONS_00026482.p2
OG0032388		Pocillopora_acuta_PredGene_experimental___TCONS_00026483.p2
OG0032389		Pocillopora_acuta_PredGene_experimental___TCONS_00026486.p1
OG0032390		Pocillopora_acuta_PredGene_experimental___TCONS_00026492.p1
OG0032391		Pocillopora_acuta_PredGene_experimental___TCONS_00026502.p1
OG0032392		Pocillopora_acuta_PredGene_experimental___TCONS_00026503.p2
OG0032393		Pocillopora_acuta_PredGene_experimental___TCONS_00026504.p2
OG0032394		Pocillopora_acuta_PredGene_experimental___TCONS_00026505.p2
OG0032395		Pocillopora_acuta_PredGene_experimental___TCONS_00026525.p2
OG0032396		Pocillopora_acuta_PredGene_experimental___TCONS_00026582.p2
OG0032397		Pocillopora_acuta_PredGene_experimental___TCONS_00026582.p3
OG0032398		Pocillopora_acuta_PredGene_experimental___TCONS_00026582.p5
OG0032399		Pocillopora_acuta_PredGene_experimental___TCONS_00026590.p1
OG0032400		Pocillopora_acuta_PredGene_experimental___TCONS_00026593.p1
OG0032401		Pocillopora_acuta_PredGene_experimental___TCONS_00026625.p1
OG0032402		Pocillopora_acuta_PredGene_experimental___TCONS_00026638.p1
OG0032403		Pocillopora_acuta_PredGene_experimental___TCONS_00026665.p1
OG0032404		Pocillopora_acuta_PredGene_experimental___TCONS_00026666.p2
OG0032405		Pocillopora_acuta_PredGene_experimental___TCONS_00026666.p3
OG0032406		Pocillopora_acuta_PredGene_experimental___TCONS_00026667.p1
OG0032407		Pocillopora_acuta_PredGene_experimental___TCONS_00026675.p1
OG0032408		Pocillopora_acuta_PredGene_experimental___TCONS_00026695.p1
OG0032409		Pocillopora_acuta_PredGene_experimental___TCONS_00026698.p1
OG0032410		Pocillopora_acuta_PredGene_experimental___TCONS_00026700.p1
OG0032411		Pocillopora_acuta_PredGene_experimental___TCONS_00026701.p1
OG0032412		Pocillopora_acuta_PredGene_experimental___TCONS_00026704.p3
OG0032413		Pocillopora_acuta_PredGene_experimental___TCONS_00026706.p1
OG0032414		Pocillopora_acuta_PredGene_experimental___TCONS_00026709.p1
OG0032415		Pocillopora_acuta_PredGene_experimental___TCONS_00026710.p1
OG0032416		Pocillopora_acuta_PredGene_experimental___TCONS_00026713.p1
OG0032417		Pocillopora_acuta_PredGene_experimental___TCONS_00026716.p1
OG0032418		Pocillopora_acuta_PredGene_experimental___TCONS_00026719.p1
OG0032419		Pocillopora_acuta_PredGene_experimental___TCONS_00026735.p1
OG0032420		Pocillopora_acuta_PredGene_experimental___TCONS_00026735.p2
OG0032421		Pocillopora_acuta_PredGene_experimental___TCONS_00026747.p1
OG0032422		Pocillopora_acuta_PredGene_experimental___TCONS_00026773.p1
OG0032423		Pocillopora_acuta_PredGene_experimental___TCONS_00026777.p1
OG0032424		Pocillopora_acuta_PredGene_experimental___TCONS_00026810.p1
OG0032425		Pocillopora_acuta_PredGene_experimental___TCONS_00026816.p1
OG0032426		Pocillopora_acuta_PredGene_experimental___TCONS_00026818.p1
OG0032427		Pocillopora_acuta_PredGene_experimental___TCONS_00026840.p1
OG0032428		Pocillopora_acuta_PredGene_experimental___TCONS_00026840.p2
OG0032429		Pocillopora_acuta_PredGene_experimental___TCONS_00026841.p1
OG0032430		Pocillopora_acuta_PredGene_experimental___TCONS_00026843.p1
OG0032431		Pocillopora_acuta_PredGene_experimental___TCONS_00026857.p1
OG0032432		Pocillopora_acuta_PredGene_experimental___TCONS_00026862.p1
OG0032433		Pocillopora_acuta_PredGene_experimental___TCONS_00026863.p1
OG0032434		Pocillopora_acuta_PredGene_experimental___TCONS_00026875.p1
OG0032435		Pocillopora_acuta_PredGene_experimental___TCONS_00026897.p1
OG0032436		Pocillopora_acuta_PredGene_experimental___TCONS_00026899.p1
OG0032437		Pocillopora_acuta_PredGene_experimental___TCONS_00026928.p1
OG0032438		Pocillopora_acuta_PredGene_experimental___TCONS_00026944.p1
OG0032439		Pocillopora_acuta_PredGene_experimental___TCONS_00026945.p1
OG0032440		Pocillopora_acuta_PredGene_experimental___TCONS_00026959.p1
OG0032441		Pocillopora_acuta_PredGene_experimental___TCONS_00026968.p1
OG0032442		Pocillopora_acuta_PredGene_experimental___TCONS_00026973.p1
OG0032443		Pocillopora_acuta_PredGene_experimental___TCONS_00026981.p1
OG0032444		Pocillopora_acuta_PredGene_experimental___TCONS_00026994.p1
OG0032445		Pocillopora_acuta_PredGene_experimental___TCONS_00027006.p1
OG0032446		Pocillopora_acuta_PredGene_experimental___TCONS_00027023.p1
OG0032447		Pocillopora_acuta_PredGene_experimental___TCONS_00027023.p2
OG0032448		Pocillopora_acuta_PredGene_experimental___TCONS_00027026.p1
OG0032449		Pocillopora_acuta_PredGene_experimental___TCONS_00027030.p1
OG0032450		Pocillopora_acuta_PredGene_experimental___TCONS_00027031.p1
OG0032451		Pocillopora_acuta_PredGene_experimental___TCONS_00027031.p2
OG0032452		Pocillopora_acuta_PredGene_experimental___TCONS_00027043.p2
OG0032453		Pocillopora_acuta_PredGene_experimental___TCONS_00027043.p1
OG0032454		Pocillopora_acuta_PredGene_experimental___TCONS_00027050.p1
OG0032455		Pocillopora_acuta_PredGene_experimental___TCONS_00027060.p1
OG0032456		Pocillopora_acuta_PredGene_experimental___TCONS_00027078.p4
OG0032457		Pocillopora_acuta_PredGene_experimental___TCONS_00027091.p1
OG0032458		Pocillopora_acuta_PredGene_experimental___TCONS_00027092.p1
OG0032459		Pocillopora_acuta_PredGene_experimental___TCONS_00027114.p1
OG0032460		Pocillopora_acuta_PredGene_experimental___TCONS_00027116.p1
OG0032461		Pocillopora_acuta_PredGene_experimental___TCONS_00027124.p1
OG0032462		Pocillopora_acuta_PredGene_experimental___TCONS_00027125.p1
OG0032463		Pocillopora_acuta_PredGene_experimental___TCONS_00027144.p1
OG0032464		Pocillopora_acuta_PredGene_experimental___TCONS_00027147.p1
OG0032465		Pocillopora_acuta_PredGene_experimental___TCONS_00027154.p3
OG0032466		Pocillopora_acuta_PredGene_experimental___TCONS_00027154.p1
OG0032467		Pocillopora_acuta_PredGene_experimental___TCONS_00027160.p2
OG0032468		Pocillopora_acuta_PredGene_experimental___TCONS_00027164.p1
OG0032469		Pocillopora_acuta_PredGene_experimental___TCONS_00027185.p1
OG0032470		Pocillopora_acuta_PredGene_experimental___TCONS_00027187.p1
OG0032471		Pocillopora_acuta_PredGene_experimental___TCONS_00027200.p1
OG0032472		Pocillopora_acuta_PredGene_experimental___TCONS_00027211.p1
OG0032473		Pocillopora_acuta_PredGene_experimental___TCONS_00027216.p3
OG0032474		Pocillopora_acuta_PredGene_experimental___TCONS_00027263.p3
OG0032475		Pocillopora_acuta_PredGene_experimental___TCONS_00027266.p1
OG0032476		Pocillopora_acuta_PredGene_experimental___TCONS_00027267.p1
OG0032477		Pocillopora_acuta_PredGene_experimental___TCONS_00027288.p1
OG0032478		Pocillopora_acuta_PredGene_experimental___TCONS_00027314.p1
OG0032479		Pocillopora_acuta_PredGene_experimental___TCONS_00027319.p1
OG0032480		Pocillopora_acuta_PredGene_experimental___TCONS_00027341.p1
OG0032481		Pocillopora_acuta_PredGene_experimental___TCONS_00027342.p1
OG0032482		Pocillopora_acuta_PredGene_experimental___TCONS_00027343.p1
OG0032483		Pocillopora_acuta_PredGene_experimental___TCONS_00027345.p1
OG0032484		Pocillopora_acuta_PredGene_experimental___TCONS_00027346.p1
OG0032485		Pocillopora_acuta_PredGene_experimental___TCONS_00027347.p1
OG0032486		Pocillopora_acuta_PredGene_experimental___TCONS_00027348.p1
OG0032487		Pocillopora_acuta_PredGene_experimental___TCONS_00027349.p1
OG0032488		Pocillopora_acuta_PredGene_experimental___TCONS_00027350.p1
OG0032489		Pocillopora_acuta_PredGene_experimental___TCONS_00027351.p1
OG0032490		Pocillopora_acuta_PredGene_experimental___TCONS_00027352.p1
OG0032491		Pocillopora_acuta_PredGene_experimental___TCONS_00027353.p1
OG0032492		Pocillopora_acuta_PredGene_experimental___TCONS_00027354.p1
OG0032493		Pocillopora_acuta_PredGene_experimental___TCONS_00027355.p1
OG0032494		Pocillopora_acuta_PredGene_experimental___TCONS_00027356.p1
OG0032495		Pocillopora_acuta_PredGene_experimental___TCONS_00027360.p2
OG0032496		Pocillopora_acuta_PredGene_experimental___TCONS_00027371.p2
OG0032497		Pocillopora_acuta_PredGene_experimental___TCONS_00027380.p1
OG0032498		Pocillopora_acuta_PredGene_experimental___TCONS_00027386.p1
OG0032499		Pocillopora_acuta_PredGene_experimental___TCONS_00027391.p2
OG0032500		Pocillopora_acuta_PredGene_experimental___TCONS_00027395.p2
OG0032501		Pocillopora_acuta_PredGene_experimental___TCONS_00027395.p1
OG0032502		Pocillopora_acuta_PredGene_experimental___TCONS_00027397.p1
OG0032503		Pocillopora_acuta_PredGene_experimental___TCONS_00027398.p1
OG0032504		Pocillopora_acuta_PredGene_experimental___TCONS_00027406.p1
OG0032505		Pocillopora_acuta_PredGene_experimental___TCONS_00027411.p4
OG0032506		Pocillopora_acuta_PredGene_experimental___TCONS_00027413.p2
OG0032507		Pocillopora_acuta_PredGene_experimental___TCONS_00027413.p1
OG0032508		Pocillopora_acuta_PredGene_experimental___TCONS_00027424.p1
OG0032509		Pocillopora_acuta_PredGene_experimental___TCONS_00027436.p1
OG0032510		Pocillopora_acuta_PredGene_experimental___TCONS_00027437.p1
OG0032511		Pocillopora_acuta_PredGene_experimental___TCONS_00027458.p1
OG0032512		Pocillopora_acuta_PredGene_experimental___TCONS_00027484.p1
OG0032513		Pocillopora_acuta_PredGene_experimental___TCONS_00027492.p1
OG0032514		Pocillopora_acuta_PredGene_experimental___TCONS_00027494.p1
OG0032515		Pocillopora_acuta_PredGene_experimental___TCONS_00027496.p1
OG0032516		Pocillopora_acuta_PredGene_experimental___TCONS_00027500.p1
OG0032517		Pocillopora_acuta_PredGene_experimental___TCONS_00027527.p1
OG0032518		Pocillopora_acuta_PredGene_experimental___TCONS_00027529.p2
OG0032519		Pocillopora_acuta_PredGene_experimental___TCONS_00027530.p1
OG0032520		Pocillopora_acuta_PredGene_experimental___TCONS_00027533.p2
OG0032521		Pocillopora_acuta_PredGene_experimental___TCONS_00027537.p1
OG0032522		Pocillopora_acuta_PredGene_experimental___TCONS_00027561.p1
OG0032523		Pocillopora_acuta_PredGene_experimental___TCONS_00027562.p1
OG0032524		Pocillopora_acuta_PredGene_experimental___TCONS_00027568.p1
OG0032525		Pocillopora_acuta_PredGene_experimental___TCONS_00027580.p1
OG0032526		Pocillopora_acuta_PredGene_experimental___TCONS_00027600.p1
OG0032527		Pocillopora_acuta_PredGene_experimental___TCONS_00027607.p1
OG0032528		Pocillopora_acuta_PredGene_experimental___TCONS_00027608.p1
OG0032529		Pocillopora_acuta_PredGene_experimental___TCONS_00027610.p2
OG0032530		Pocillopora_acuta_PredGene_experimental___TCONS_00027616.p2
OG0032531		Pocillopora_acuta_PredGene_experimental___TCONS_00027627.p1
OG0032532		Pocillopora_acuta_PredGene_experimental___TCONS_00027631.p1
OG0032533		Pocillopora_acuta_PredGene_experimental___TCONS_00027633.p1
OG0032534		Pocillopora_acuta_PredGene_experimental___TCONS_00027634.p1
OG0032535		Pocillopora_acuta_PredGene_experimental___TCONS_00027639.p4
OG0032536		Pocillopora_acuta_PredGene_experimental___TCONS_00027661.p1
OG0032537		Pocillopora_acuta_PredGene_experimental___TCONS_00027682.p1
OG0032538		Pocillopora_acuta_PredGene_experimental___TCONS_00027685.p1
OG0032539		Pocillopora_acuta_PredGene_experimental___TCONS_00027703.p1
OG0032540		Pocillopora_acuta_PredGene_experimental___TCONS_00027706.p2
OG0032541		Pocillopora_acuta_PredGene_experimental___TCONS_00027706.p3
OG0032542		Pocillopora_acuta_PredGene_experimental___TCONS_00027708.p1
OG0032543		Pocillopora_acuta_PredGene_experimental___TCONS_00027713.p1
OG0032544		Pocillopora_acuta_PredGene_experimental___TCONS_00027716.p1
OG0032545		Pocillopora_acuta_PredGene_experimental___TCONS_00027723.p3
OG0032546		Pocillopora_acuta_PredGene_experimental___TCONS_00027732.p1
OG0032547		Pocillopora_acuta_PredGene_experimental___TCONS_00027740.p8
OG0032548		Pocillopora_acuta_PredGene_experimental___TCONS_00027741.p2
OG0032549		Pocillopora_acuta_PredGene_experimental___TCONS_00027747.p1
OG0032550		Pocillopora_acuta_PredGene_experimental___TCONS_00027788.p3
OG0032551		Pocillopora_acuta_PredGene_experimental___TCONS_00027792.p1
OG0032552		Pocillopora_acuta_PredGene_experimental___TCONS_00027803.p1
OG0032553		Pocillopora_acuta_PredGene_experimental___TCONS_00027806.p1
OG0032554		Pocillopora_acuta_PredGene_experimental___TCONS_00027807.p1
OG0032555		Pocillopora_acuta_PredGene_experimental___TCONS_00027813.p1
OG0032556		Pocillopora_acuta_PredGene_experimental___TCONS_00027814.p1
OG0032557		Pocillopora_acuta_PredGene_experimental___TCONS_00027815.p1
OG0032558		Pocillopora_acuta_PredGene_experimental___TCONS_00027818.p1
OG0032559		Pocillopora_acuta_PredGene_experimental___TCONS_00027819.p1
OG0032560		Pocillopora_acuta_PredGene_experimental___TCONS_00027824.p1
OG0032561		Pocillopora_acuta_PredGene_experimental___TCONS_00027832.p2
OG0032562		Pocillopora_acuta_PredGene_experimental___TCONS_00027839.p1
OG0032563		Pocillopora_acuta_PredGene_experimental___TCONS_00027884.p1
OG0032564		Pocillopora_acuta_PredGene_experimental___TCONS_00027888.p2
OG0032565		Pocillopora_acuta_PredGene_experimental___TCONS_00027889.p1
OG0032566		Pocillopora_acuta_PredGene_experimental___TCONS_00027895.p1
OG0032567		Pocillopora_acuta_PredGene_experimental___TCONS_00027897.p1
OG0032568		Pocillopora_acuta_PredGene_experimental___TCONS_00027909.p7
OG0032569		Pocillopora_acuta_PredGene_experimental___TCONS_00027913.p1
OG0032570		Pocillopora_acuta_PredGene_experimental___TCONS_00027917.p1
OG0032571		Pocillopora_acuta_PredGene_experimental___TCONS_00027928.p1
OG0032572		Pocillopora_acuta_PredGene_experimental___TCONS_00027929.p1
OG0032573		Pocillopora_acuta_PredGene_experimental___TCONS_00027933.p1
OG0032574		Pocillopora_acuta_PredGene_experimental___TCONS_00027936.p1
OG0032575		Pocillopora_acuta_PredGene_experimental___TCONS_00027965.p2
OG0032576		Pocillopora_acuta_PredGene_experimental___TCONS_00027967.p1
OG0032577		Pocillopora_acuta_PredGene_experimental___TCONS_00027980.p1
OG0032578		Pocillopora_acuta_PredGene_experimental___TCONS_00027980.p2
OG0032579		Pocillopora_acuta_PredGene_experimental___TCONS_00027993.p1
OG0032580		Pocillopora_acuta_PredGene_experimental___TCONS_00027995.p1
OG0032581		Pocillopora_acuta_PredGene_experimental___TCONS_00028018.p1
OG0032582		Pocillopora_acuta_PredGene_experimental___TCONS_00028028.p1
OG0032583		Pocillopora_acuta_PredGene_experimental___TCONS_00028033.p2
OG0032584		Pocillopora_acuta_PredGene_experimental___TCONS_00028035.p1
OG0032585		Pocillopora_acuta_PredGene_experimental___TCONS_00028042.p1
OG0032586		Pocillopora_acuta_PredGene_experimental___TCONS_00028060.p1
OG0032587		Pocillopora_acuta_PredGene_experimental___TCONS_00028061.p1
OG0032588		Pocillopora_acuta_PredGene_experimental___TCONS_00028062.p1
OG0032589		Pocillopora_acuta_PredGene_experimental___TCONS_00028063.p1
OG0032590		Pocillopora_acuta_PredGene_experimental___TCONS_00028074.p1
OG0032591		Pocillopora_acuta_PredGene_experimental___TCONS_00028087.p1
OG0032592		Pocillopora_acuta_PredGene_experimental___TCONS_00028108.p1
OG0032593		Pocillopora_acuta_PredGene_experimental___TCONS_00028109.p2
OG0032594		Pocillopora_acuta_PredGene_experimental___TCONS_00028110.p2
OG0032595		Pocillopora_acuta_PredGene_experimental___TCONS_00028111.p2
OG0032596		Pocillopora_acuta_PredGene_experimental___TCONS_00028112.p2
OG0032597		Pocillopora_acuta_PredGene_experimental___TCONS_00028113.p1
OG0032598		Pocillopora_acuta_PredGene_experimental___TCONS_00028114.p1
OG0032599		Pocillopora_acuta_PredGene_experimental___TCONS_00028115.p2
OG0032600		Pocillopora_acuta_PredGene_experimental___TCONS_00028116.p2
OG0032601		Pocillopora_acuta_PredGene_experimental___TCONS_00028141.p2
OG0032602		Pocillopora_acuta_PredGene_experimental___TCONS_00028146.p1
OG0032603		Pocillopora_acuta_PredGene_experimental___TCONS_00028148.p1
OG0032604		Pocillopora_acuta_PredGene_experimental___TCONS_00028152.p1
OG0032605		Pocillopora_acuta_PredGene_experimental___TCONS_00028153.p1
OG0032606		Pocillopora_acuta_PredGene_experimental___TCONS_00028180.p3
OG0032607		Pocillopora_acuta_PredGene_experimental___TCONS_00028180.p4
OG0032608		Pocillopora_acuta_PredGene_experimental___TCONS_00028181.p4
OG0032609		Pocillopora_acuta_PredGene_experimental___TCONS_00028181.p1
OG0032610		Pocillopora_acuta_PredGene_experimental___TCONS_00028191.p2
OG0032611		Pocillopora_acuta_PredGene_experimental___TCONS_00028213.p3
OG0032612		Pocillopora_acuta_PredGene_experimental___TCONS_00028249.p1
OG0032613		Pocillopora_acuta_PredGene_experimental___TCONS_00028254.p1
OG0032614		Pocillopora_acuta_PredGene_experimental___TCONS_00028255.p1
OG0032615		Pocillopora_acuta_PredGene_experimental___TCONS_00028267.p1
OG0032616		Pocillopora_acuta_PredGene_experimental___TCONS_00028311.p1
OG0032617		Pocillopora_acuta_PredGene_experimental___TCONS_00028317.p1
OG0032618		Pocillopora_acuta_PredGene_experimental___TCONS_00028321.p1
OG0032619		Pocillopora_acuta_PredGene_experimental___TCONS_00028322.p1
OG0032620		Pocillopora_acuta_PredGene_experimental___TCONS_00028322.p2
