Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep	Total
OG0013812	1	1	2
OG0013813	1	1	2
OG0013814	1	1	2
OG0013815	1	1	2
OG0013816	1	1	2
OG0013817	1	1	2
OG0013818	1	1	2
OG0013819	1	1	2
OG0013820	2	0	2
OG0013821	1	1	2
OG0013822	1	1	2
OG0013823	2	0	2
OG0013824	1	1	2
OG0013825	1	1	2
OG0013826	1	1	2
OG0013827	2	0	2
OG0013828	1	1	2
OG0013829	2	0	2
OG0013830	1	1	2
OG0013831	1	1	2
OG0013832	2	0	2
OG0013833	1	1	2
OG0013834	1	1	2
OG0013835	1	1	2
OG0013836	2	0	2
OG0013837	2	0	2
OG0013838	1	1	2
OG0013839	1	1	2
OG0013840	1	1	2
OG0013841	1	1	2
OG0013842	1	1	2
OG0013843	2	0	2
OG0013844	1	1	2
OG0013845	2	0	2
OG0013846	2	0	2
OG0013847	1	1	2
OG0013848	1	1	2
OG0013849	1	1	2
OG0013850	1	1	2
OG0013851	1	1	2
OG0013852	1	1	2
OG0013853	1	1	2
OG0013854	1	1	2
OG0013855	1	1	2
OG0013856	1	1	2
OG0013857	1	1	2
OG0013858	1	1	2
OG0013859	1	1	2
OG0013860	1	1	2
OG0013861	1	1	2
OG0013862	1	1	2
OG0013863	2	0	2
OG0013864	2	0	2
OG0013865	1	1	2
OG0013866	1	1	2
OG0013867	1	1	2
OG0013868	1	1	2
OG0013869	1	1	2
OG0013870	2	0	2
OG0013871	1	1	2
OG0013872	1	1	2
OG0013873	1	1	2
OG0013874	2	0	2
OG0013875	1	1	2
OG0013876	1	1	2
OG0013877	1	1	2
OG0013878	1	1	2
OG0013879	1	1	2
OG0013880	1	1	2
OG0013881	2	0	2
OG0013882	1	1	2
OG0013883	1	1	2
OG0013884	1	1	2
OG0013885	1	1	2
OG0013886	1	1	2
OG0013887	1	1	2
OG0013888	1	1	2
OG0013889	1	1	2
OG0013890	1	1	2
OG0013891	1	1	2
OG0013892	1	1	2
OG0013893	1	1	2
OG0013894	1	1	2
OG0013895	1	1	2
OG0013896	1	1	2
OG0013897	1	1	2
OG0013898	2	0	2
OG0013899	2	0	2
OG0013900	1	1	2
OG0013901	1	1	2
OG0013902	2	0	2
OG0013903	1	1	2
OG0013904	1	1	2
OG0013905	2	0	2
OG0013906	2	0	2
OG0013907	1	1	2
OG0013908	2	0	2
OG0013909	1	1	2
OG0013910	1	1	2
OG0013911	1	1	2
OG0013912	2	0	2
OG0013913	2	0	2
OG0013914	2	0	2
OG0013915	2	0	2
OG0013916	2	0	2
OG0013917	1	1	2
OG0013918	1	1	2
OG0013919	1	1	2
OG0013920	1	1	2
OG0013921	1	1	2
OG0013922	1	1	2
OG0013923	1	1	2
OG0013924	1	1	2
OG0013925	1	1	2
OG0013926	1	1	2
OG0013927	1	1	2
OG0013928	1	1	2
OG0013929	2	0	2
OG0013930	1	1	2
OG0013931	1	1	2
OG0013932	2	0	2
OG0013933	2	0	2
OG0013934	2	0	2
OG0013935	1	1	2
OG0013936	2	0	2
OG0013937	1	1	2
OG0013938	2	0	2
OG0013939	1	1	2
OG0013940	2	0	2
OG0013941	2	0	2
OG0013942	1	1	2
OG0013943	1	1	2
OG0013944	1	1	2
OG0013945	1	1	2
OG0013946	1	1	2
OG0013947	1	1	2
OG0013948	1	1	2
OG0013949	1	1	2
OG0013950	1	1	2
OG0013951	1	1	2
OG0013952	2	0	2
OG0013953	2	0	2
OG0013954	1	1	2
OG0013955	1	1	2
OG0013956	2	0	2
OG0013957	1	1	2
OG0013958	1	1	2
OG0013959	1	1	2
OG0013960	2	0	2
OG0013961	2	0	2
OG0013962	1	1	2
OG0013963	1	1	2
OG0013964	1	1	2
OG0013965	1	1	2
OG0013966	1	1	2
OG0013967	2	0	2
OG0013968	1	1	2
OG0013969	1	1	2
OG0013970	1	1	2
OG0013971	1	1	2
OG0013972	1	1	2
OG0013973	2	0	2
OG0013974	1	1	2
OG0013975	2	0	2
OG0013976	1	1	2
OG0013977	1	1	2
OG0013978	1	1	2
OG0013979	1	1	2
OG0013980	1	1	2
OG0013981	1	1	2
OG0013982	1	1	2
OG0013983	2	0	2
OG0013984	1	1	2
OG0013985	1	1	2
OG0013986	1	1	2
OG0013987	2	0	2
OG0013988	1	1	2
OG0013989	1	1	2
OG0013990	1	1	2
OG0013991	1	1	2
OG0013992	1	1	2
OG0013993	1	1	2
OG0013994	2	0	2
OG0013995	1	1	2
OG0013996	2	0	2
OG0013997	2	0	2
OG0013998	1	1	2
OG0013999	1	1	2
OG0014000	1	1	2
OG0014001	1	1	2
OG0014002	2	0	2
OG0014003	2	0	2
OG0014004	1	1	2
OG0014005	2	0	2
OG0014006	2	0	2
OG0014007	1	1	2
OG0014008	2	0	2
OG0014009	2	0	2
OG0014010	2	0	2
OG0014011	2	0	2
OG0014012	2	0	2
OG0014013	2	0	2
OG0014014	2	0	2
OG0014015	2	0	2
OG0014016	2	0	2
OG0014017	1	1	2
OG0014018	1	1	2
OG0014019	1	1	2
OG0014020	1	1	2
OG0014021	1	1	2
OG0014022	1	1	2
OG0014023	1	1	2
OG0014024	1	1	2
OG0014025	2	0	2
OG0014026	2	0	2
OG0014027	2	0	2
OG0014028	1	1	2
OG0014029	1	1	2
OG0014030	1	1	2
OG0014031	1	1	2
OG0014032	1	1	2
OG0014033	1	1	2
OG0014034	1	1	2
OG0014035	1	1	2
OG0014036	1	1	2
OG0014037	1	1	2
OG0014038	2	0	2
OG0014039	2	0	2
OG0014040	2	0	2
OG0014041	2	0	2
OG0014042	1	1	2
OG0014043	1	1	2
OG0014044	1	1	2
OG0014045	2	0	2
OG0014046	2	0	2
OG0014047	2	0	2
OG0014048	1	1	2
OG0014049	1	1	2
OG0014050	1	1	2
OG0014051	2	0	2
OG0014052	2	0	2
OG0014053	2	0	2
OG0014054	2	0	2
OG0014055	1	1	2
OG0014056	1	1	2
OG0014057	1	1	2
OG0014058	1	1	2
OG0014059	1	1	2
OG0014060	1	1	2
OG0014061	2	0	2
OG0014062	2	0	2
OG0014063	2	0	2
OG0014064	2	0	2
OG0014065	2	0	2
OG0014066	2	0	2
OG0014067	1	1	2
OG0014068	2	0	2
OG0014069	2	0	2
OG0014070	1	1	2
OG0014071	1	1	2
OG0014072	2	0	2
OG0014073	1	1	2
OG0014074	1	1	2
OG0014075	2	0	2
OG0014076	2	0	2
OG0014077	2	0	2
OG0014078	2	0	2
OG0014079	2	0	2
OG0014080	2	0	2
OG0014081	2	0	2
OG0014082	2	0	2
OG0014083	1	1	2
OG0014084	1	1	2
OG0014085	2	0	2
OG0014086	2	0	2
OG0014087	1	1	2
OG0014088	1	1	2
OG0014089	2	0	2
OG0014090	2	0	2
OG0014091	1	1	2
OG0014092	1	1	2
OG0014093	2	0	2
OG0014094	1	1	2
OG0014095	2	0	2
OG0014096	2	0	2
OG0014097	1	1	2
OG0014098	2	0	2
OG0014099	2	0	2
OG0014100	2	0	2
OG0014101	2	0	2
OG0014102	1	1	2
OG0014103	1	1	2
OG0014104	1	1	2
OG0014105	1	1	2
OG0014106	1	1	2
OG0014107	2	0	2
OG0014108	1	1	2
OG0014109	2	0	2
OG0014110	1	1	2
OG0014111	1	1	2
OG0014112	1	1	2
OG0014113	1	1	2
OG0014114	1	1	2
OG0014115	1	1	2
OG0014116	1	1	2
OG0014117	2	0	2
OG0014118	1	1	2
OG0014119	2	0	2
OG0014120	2	0	2
OG0014121	1	1	2
OG0014122	2	0	2
OG0014123	2	0	2
OG0014124	2	0	2
OG0014125	2	0	2
OG0014126	1	1	2
OG0014127	1	1	2
OG0014128	1	1	2
OG0014129	2	0	2
OG0014130	2	0	2
OG0014131	2	0	2
OG0014132	2	0	2
OG0014133	2	0	2
OG0014134	1	1	2
OG0014135	2	0	2
OG0014136	2	0	2
OG0014137	2	0	2
OG0014138	2	0	2
OG0014139	1	1	2
OG0014140	2	0	2
OG0014141	2	0	2
OG0014142	2	0	2
OG0014143	2	0	2
OG0014144	2	0	2
OG0014145	2	0	2
OG0014146	2	0	2
OG0014147	1	1	2
OG0014148	2	0	2
OG0014149	2	0	2
OG0014150	1	1	2
OG0014151	2	0	2
OG0014152	2	0	2
OG0014153	1	1	2
OG0014154	1	1	2
OG0014155	1	1	2
OG0014156	1	1	2
OG0014157	2	0	2
OG0014158	2	0	2
OG0014159	2	0	2
OG0014160	1	1	2
OG0014161	1	1	2
OG0014162	2	0	2
OG0014163	2	0	2
OG0014164	2	0	2
OG0014165	2	0	2
OG0014166	2	0	2
OG0014167	2	0	2
OG0014168	2	0	2
OG0014169	2	0	2
OG0014170	1	1	2
OG0014171	2	0	2
OG0014172	1	1	2
OG0014173	1	1	2
OG0014174	1	1	2
OG0014175	1	1	2
OG0014176	2	0	2
OG0014177	1	1	2
OG0014178	1	1	2
OG0014179	1	1	2
OG0014180	2	0	2
OG0014181	1	1	2
OG0014182	2	0	2
OG0014183	1	1	2
OG0014184	2	0	2
OG0014185	2	0	2
OG0014186	1	1	2
OG0014187	1	1	2
OG0014188	2	0	2
OG0014189	1	1	2
OG0014190	1	1	2
OG0014191	2	0	2
OG0014192	1	1	2
OG0014193	1	1	2
OG0014194	2	0	2
OG0014195	2	0	2
OG0014196	2	0	2
OG0014197	2	0	2
OG0014198	2	0	2
OG0014199	2	0	2
OG0014200	2	0	2
OG0014201	2	0	2
OG0014202	2	0	2
OG0014203	2	0	2
OG0014204	2	0	2
OG0014205	2	0	2
OG0014206	2	0	2
OG0014207	2	0	2
OG0014208	2	0	2
OG0014209	2	0	2
OG0014210	1	1	2
OG0014211	2	0	2
OG0014212	2	0	2
OG0014213	1	1	2
OG0014214	1	1	2
OG0014215	2	0	2
OG0014216	1	1	2
OG0014217	2	0	2
OG0014218	2	0	2
OG0014219	1	1	2
OG0014220	1	1	2
OG0014221	2	0	2
OG0014222	1	1	2
OG0014223	1	1	2
OG0014224	1	1	2
OG0014225	2	0	2
OG0014226	2	0	2
OG0014227	1	1	2
OG0014228	2	0	2
OG0014229	1	1	2
OG0014230	1	1	2
OG0014231	2	0	2
OG0014232	1	1	2
OG0014233	2	0	2
OG0014234	1	1	2
OG0014235	2	0	2
OG0014236	2	0	2
OG0014237	2	0	2
OG0014238	1	1	2
OG0014239	2	0	2
OG0014240	2	0	2
OG0014241	1	1	2
OG0014242	1	1	2
OG0014243	1	1	2
OG0014244	1	1	2
OG0014245	2	0	2
OG0014246	2	0	2
OG0014247	1	1	2
OG0014248	2	0	2
OG0014249	2	0	2
OG0014250	1	1	2
OG0014251	1	1	2
OG0014252	1	1	2
OG0014253	1	1	2
OG0014254	1	1	2
OG0014255	2	0	2
OG0014256	1	1	2
OG0014257	1	1	2
OG0014258	1	1	2
OG0014259	1	1	2
OG0014260	2	0	2
OG0014261	1	1	2
OG0014262	2	0	2
OG0014263	2	0	2
OG0014264	2	0	2
OG0014265	2	0	2
OG0014266	2	0	2
OG0014267	2	0	2
OG0014268	2	0	2
OG0014269	2	0	2
OG0014270	1	1	2
OG0014271	2	0	2
OG0014272	2	0	2
OG0014273	2	0	2
OG0014274	1	1	2
OG0014275	2	0	2
OG0014276	1	1	2
OG0014277	1	1	2
OG0014278	1	1	2
OG0014279	2	0	2
OG0014280	1	1	2
OG0014281	2	0	2
OG0014282	1	1	2
OG0014283	1	1	2
OG0014284	1	1	2
OG0014285	1	1	2
OG0014286	1	1	2
OG0014287	2	0	2
OG0014288	1	1	2
OG0014289	1	1	2
OG0014290	2	0	2
OG0014291	2	0	2
OG0014292	2	0	2
OG0014293	2	0	2
OG0014294	1	1	2
OG0014295	1	1	2
OG0014296	1	1	2
OG0014297	2	0	2
OG0014298	1	1	2
OG0014299	2	0	2
OG0014300	2	0	2
OG0014301	2	0	2
OG0014302	2	0	2
OG0014303	1	1	2
OG0014304	2	0	2
OG0014305	2	0	2
OG0014306	2	0	2
OG0014307	2	0	2
OG0014308	2	0	2
OG0014309	2	0	2
OG0014310	2	0	2
OG0014311	2	0	2
OG0014312	2	0	2
OG0014313	1	1	2
OG0014314	2	0	2
OG0014315	2	0	2
OG0014316	2	0	2
OG0014317	2	0	2
OG0014318	1	1	2
OG0014319	2	0	2
OG0014320	2	0	2
OG0014321	2	0	2
OG0014322	1	1	2
OG0014323	1	1	2
OG0014324	2	0	2
OG0014325	2	0	2
OG0014326	2	0	2
OG0014327	2	0	2
OG0014328	2	0	2
OG0014329	2	0	2
OG0014330	2	0	2
OG0014331	2	0	2
OG0014332	2	0	2
OG0014333	1	1	2
OG0014334	2	0	2
OG0014335	2	0	2
OG0014336	2	0	2
OG0014337	1	1	2
OG0014338	2	0	2
OG0014339	1	1	2
OG0014340	1	1	2
OG0014341	2	0	2
OG0014342	1	1	2
OG0014343	2	0	2
OG0014344	2	0	2
OG0014345	1	1	2
OG0014346	2	0	2
OG0014347	1	1	2
OG0014348	1	1	2
OG0014349	1	1	2
OG0014350	1	1	2
OG0014351	1	1	2
OG0014352	1	1	2
OG0014353	2	0	2
OG0014354	2	0	2
OG0014355	2	0	2
OG0014356	2	0	2
OG0014357	1	1	2
OG0014358	2	0	2
OG0014359	2	0	2
OG0014360	2	0	2
OG0014361	1	1	2
OG0014362	2	0	2
OG0014363	2	0	2
OG0014364	2	0	2
OG0014365	2	0	2
OG0014366	1	1	2
OG0014367	1	1	2
OG0014368	2	0	2
OG0014369	2	0	2
OG0014370	1	1	2
OG0014371	1	1	2
OG0014372	1	1	2
OG0014373	1	1	2
OG0014374	2	0	2
OG0014375	2	0	2
OG0014376	2	0	2
OG0014377	2	0	2
OG0014378	1	1	2
OG0014379	2	0	2
OG0014380	2	0	2
OG0014381	2	0	2
OG0014382	2	0	2
OG0014383	2	0	2
OG0014384	2	0	2
OG0014385	2	0	2
OG0014386	2	0	2
OG0014387	1	1	2
OG0014388	2	0	2
OG0014389	1	1	2
OG0014390	1	1	2
OG0014391	1	1	2
OG0014392	1	1	2
OG0014393	2	0	2
OG0014394	1	1	2
OG0014395	2	0	2
OG0014396	2	0	2
OG0014397	2	0	2
OG0014398	2	0	2
OG0014399	2	0	2
OG0014400	2	0	2
OG0014401	1	1	2
OG0014402	1	1	2
OG0014403	1	1	2
OG0014404	1	1	2
OG0014405	2	0	2
OG0014406	2	0	2
OG0014407	2	0	2
OG0014408	2	0	2
OG0014409	2	0	2
OG0014410	2	0	2
OG0014411	2	0	2
OG0014412	1	1	2
OG0014413	1	1	2
OG0014414	2	0	2
OG0014415	1	1	2
OG0014416	1	1	2
OG0014417	1	1	2
OG0014418	1	1	2
OG0014419	2	0	2
OG0014420	2	0	2
OG0014421	2	0	2
OG0014422	1	1	2
OG0014423	2	0	2
OG0014424	1	1	2
OG0014425	2	0	2
OG0014426	2	0	2
OG0014427	2	0	2
OG0014428	2	0	2
OG0014429	2	0	2
OG0014430	2	0	2
OG0014431	1	1	2
OG0014432	1	1	2
OG0014433	1	1	2
OG0014434	2	0	2
OG0014435	1	1	2
OG0014436	1	1	2
OG0014437	2	0	2
OG0014438	2	0	2
OG0014439	1	1	2
OG0014440	2	0	2
OG0014441	1	1	2
OG0014442	2	0	2
OG0014443	2	0	2
OG0014444	2	0	2
OG0014445	2	0	2
OG0014446	2	0	2
OG0014447	2	0	2
OG0014448	2	0	2
OG0014449	1	1	2
OG0014450	1	1	2
OG0014451	2	0	2
OG0014452	1	1	2
OG0014453	1	1	2
OG0014454	1	1	2
OG0014455	2	0	2
OG0014456	2	0	2
OG0014457	2	0	2
OG0014458	2	0	2
OG0014459	2	0	2
OG0014460	2	0	2
OG0014461	2	0	2
OG0014462	1	1	2
OG0014463	2	0	2
OG0014464	1	1	2
OG0014465	2	0	2
OG0014466	1	1	2
OG0014467	1	1	2
OG0014468	1	1	2
OG0014469	1	1	2
OG0014470	1	1	2
OG0014471	2	0	2
OG0014472	2	0	2
OG0014473	2	0	2
OG0014474	2	0	2
OG0014475	2	0	2
OG0014476	1	1	2
OG0014477	2	0	2
OG0014478	2	0	2
OG0014479	2	0	2
OG0014480	1	1	2
OG0014481	1	1	2
OG0014482	1	1	2
OG0014483	2	0	2
OG0014484	2	0	2
OG0014485	2	0	2
OG0014486	1	1	2
OG0014487	2	0	2
OG0014488	2	0	2
OG0014489	2	0	2
OG0014490	2	0	2
OG0014491	1	1	2
OG0014492	1	1	2
OG0014493	1	1	2
OG0014494	1	1	2
OG0014495	1	1	2
OG0014496	1	1	2
OG0014497	2	0	2
OG0014498	2	0	2
OG0014499	2	0	2
OG0014500	2	0	2
OG0014501	2	0	2
OG0014502	1	1	2
OG0014503	1	1	2
OG0014504	1	1	2
OG0014505	2	0	2
OG0014506	2	0	2
OG0014507	2	0	2
OG0014508	2	0	2
OG0014509	1	1	2
OG0014510	1	1	2
OG0014511	1	1	2
OG0014512	1	1	2
OG0014513	2	0	2
OG0014514	2	0	2
OG0014515	2	0	2
OG0014516	2	0	2
OG0014517	1	1	2
OG0014518	2	0	2
OG0014519	2	0	2
OG0014520	2	0	2
OG0014521	1	1	2
OG0014522	1	1	2
OG0014523	2	0	2
OG0014524	2	0	2
OG0014525	2	0	2
OG0014526	2	0	2
OG0014527	1	1	2
OG0014528	1	1	2
OG0014529	1	1	2
OG0014530	2	0	2
OG0014531	2	0	2
OG0014532	1	1	2
OG0014533	1	1	2
OG0014534	2	0	2
OG0014535	1	1	2
OG0014536	1	1	2
OG0014537	1	1	2
OG0014538	1	1	2
OG0014539	1	1	2
OG0014540	2	0	2
OG0014541	2	0	2
OG0014542	1	1	2
OG0014543	2	0	2
OG0014544	2	0	2
OG0014545	2	0	2
OG0014546	1	1	2
OG0014547	2	0	2
OG0014548	2	0	2
OG0014549	2	0	2
OG0014550	2	0	2
OG0014551	1	1	2
OG0014552	2	0	2
OG0014553	1	1	2
OG0014554	2	0	2
OG0014555	2	0	2
OG0014556	2	0	2
OG0014557	1	1	2
OG0014558	2	0	2
OG0014559	2	0	2
OG0014560	2	0	2
OG0014561	2	0	2
OG0014562	1	1	2
OG0014563	1	1	2
OG0014564	1	1	2
OG0014565	2	0	2
OG0014566	2	0	2
OG0014567	1	1	2
OG0014568	2	0	2
OG0014569	1	1	2
OG0014570	2	0	2
OG0014571	1	1	2
OG0014572	1	1	2
OG0014573	2	0	2
OG0014574	2	0	2
OG0014575	2	0	2
OG0014576	2	0	2
OG0014577	1	1	2
OG0014578	1	1	2
OG0014579	1	1	2
OG0014580	1	1	2
OG0014581	1	1	2
OG0014582	1	1	2
OG0014583	1	1	2
OG0014584	1	1	2
OG0014585	2	0	2
OG0014586	2	0	2
OG0014587	1	1	2
OG0014588	2	0	2
OG0014589	2	0	2
OG0014590	2	0	2
OG0014591	2	0	2
OG0014592	1	1	2
OG0014593	1	1	2
OG0014594	2	0	2
OG0014595	1	1	2
OG0014596	1	1	2
OG0014597	2	0	2
OG0014598	1	1	2
OG0014599	1	1	2
OG0014600	2	0	2
OG0014601	1	1	2
OG0014602	1	1	2
OG0014603	1	1	2
OG0014604	1	1	2
OG0014605	2	0	2
OG0014606	2	0	2
OG0014607	1	1	2
OG0014608	1	1	2
OG0014609	2	0	2
OG0014610	1	1	2
OG0014611	2	0	2
OG0014612	1	1	2
OG0014613	1	1	2
OG0014614	2	0	2
OG0014615	2	0	2
OG0014616	2	0	2
OG0014617	2	0	2
OG0014618	2	0	2
OG0014619	1	1	2
OG0014620	2	0	2
OG0014621	2	0	2
OG0014622	2	0	2
OG0014623	2	0	2
OG0014624	2	0	2
OG0014625	2	0	2
OG0014626	1	1	2
OG0014627	2	0	2
OG0014628	2	0	2
OG0014629	2	0	2
OG0014630	2	0	2
OG0014631	1	1	2
OG0014632	2	0	2
OG0014633	2	0	2
OG0014634	2	0	2
OG0014635	1	1	2
OG0014636	1	1	2
OG0014637	2	0	2
OG0014638	2	0	2
OG0014639	1	1	2
OG0014640	2	0	2
OG0014641	2	0	2
OG0014642	2	0	2
OG0014643	2	0	2
OG0014644	1	1	2
OG0014645	2	0	2
OG0014646	1	1	2
OG0014647	1	1	2
OG0014648	2	0	2
OG0014649	1	1	2
OG0014650	1	1	2
OG0014651	2	0	2
OG0014652	2	0	2
OG0014653	1	1	2
OG0014654	2	0	2
OG0014655	1	1	2
OG0014656	2	0	2
OG0014657	1	1	2
OG0014658	2	0	2
OG0014659	1	1	2
OG0014660	2	0	2
OG0014661	2	0	2
OG0014662	2	0	2
OG0014663	2	0	2
OG0014664	2	0	2
OG0014665	2	0	2
OG0014666	2	0	2
OG0014667	1	1	2
OG0014668	1	1	2
OG0014669	1	1	2
OG0014670	2	0	2
OG0014671	1	1	2
OG0014672	1	1	2
OG0014673	1	1	2
OG0014674	1	1	2
OG0014675	2	0	2
OG0014676	1	1	2
OG0014677	1	1	2
OG0014678	1	1	2
OG0014679	1	1	2
OG0014680	2	0	2
OG0014681	1	1	2
OG0014682	2	0	2
OG0014683	1	1	2
OG0014684	1	1	2
OG0014685	2	0	2
OG0014686	1	1	2
OG0014687	1	1	2
OG0014688	1	1	2
OG0014689	1	1	2
OG0014690	2	0	2
OG0014691	2	0	2
OG0014692	2	0	2
OG0014693	2	0	2
OG0014694	2	0	2
OG0014695	1	1	2
OG0014696	1	1	2
OG0014697	2	0	2
OG0014698	1	1	2
OG0014699	2	0	2
OG0014700	2	0	2
OG0014701	1	1	2
OG0014702	1	1	2
OG0014703	1	1	2
OG0014704	2	0	2
OG0014705	1	1	2
OG0014706	1	1	2
OG0014707	1	1	2
OG0014708	1	1	2
OG0014709	2	0	2
OG0014710	1	1	2
OG0014711	2	0	2
OG0014712	2	0	2
OG0014713	2	0	2
OG0014714	2	0	2
OG0014715	2	0	2
OG0014716	2	0	2
OG0014717	2	0	2
OG0014718	1	1	2
OG0014719	2	0	2
OG0014720	2	0	2
OG0014721	2	0	2
OG0014722	1	1	2
OG0014723	1	1	2
OG0014724	1	1	2
OG0014725	1	1	2
OG0014726	1	1	2
OG0014727	1	1	2
OG0014728	1	1	2
OG0014729	1	1	2
OG0014730	2	0	2
OG0014731	2	0	2
OG0014732	1	1	2
OG0014733	2	0	2
OG0014734	1	1	2
OG0014735	2	0	2
OG0014736	1	1	2
OG0014737	1	1	2
OG0014738	1	1	2
OG0014739	2	0	2
OG0014740	1	1	2
OG0014741	2	0	2
OG0014742	2	0	2
OG0014743	2	0	2
OG0014744	2	0	2
OG0014745	1	1	2
OG0014746	1	1	2
OG0014747	2	0	2
OG0014748	2	0	2
OG0014749	1	1	2
OG0014750	1	1	2
OG0014751	1	1	2
OG0014752	1	1	2
OG0014753	1	1	2
OG0014754	1	1	2
OG0014755	2	0	2
OG0014756	1	1	2
OG0014757	1	1	2
OG0014758	1	1	2
OG0014759	2	0	2
OG0014760	1	1	2
OG0014761	1	1	2
OG0014762	2	0	2
OG0014763	1	1	2
OG0014764	2	0	2
OG0014765	1	1	2
OG0014766	1	1	2
OG0014767	2	0	2
OG0014768	1	1	2
OG0014769	1	1	2
OG0014770	2	0	2
OG0014771	2	0	2
OG0014772	1	1	2
OG0014773	2	0	2
OG0014774	1	1	2
OG0014775	2	0	2
OG0014776	1	1	2
OG0014777	2	0	2
OG0014778	2	0	2
OG0014779	2	0	2
OG0014780	2	0	2
OG0014781	2	0	2
OG0014782	1	1	2
OG0014783	2	0	2
OG0014784	2	0	2
OG0014785	2	0	2
OG0014786	1	1	2
OG0014787	2	0	2
OG0014788	1	1	2
OG0014789	2	0	2
OG0014790	2	0	2
OG0014791	2	0	2
OG0014792	2	0	2
OG0014793	1	1	2
OG0014794	1	1	2
OG0014795	2	0	2
OG0014796	1	1	2
OG0014797	1	1	2
OG0014798	2	0	2
OG0014799	2	0	2
OG0014800	2	0	2
OG0014801	2	0	2
OG0014802	1	1	2
OG0014803	1	1	2
OG0014804	1	1	2
OG0014805	2	0	2
OG0014806	2	0	2
OG0014807	1	1	2
OG0014808	1	1	2
OG0014809	2	0	2
OG0014810	2	0	2
OG0014811	2	0	2
OG0014812	1	1	2
OG0014813	1	1	2
OG0014814	2	0	2
OG0014815	1	1	2
OG0014816	1	1	2
OG0014817	2	0	2
OG0014818	2	0	2
OG0014819	1	1	2
OG0014820	2	0	2
OG0014821	1	1	2
OG0014822	2	0	2
OG0014823	2	0	2
OG0014824	2	0	2
OG0014825	1	1	2
OG0014826	1	1	2
OG0014827	2	0	2
OG0014828	1	1	2
OG0014829	1	1	2
OG0014830	1	1	2
OG0014831	2	0	2
OG0014832	1	1	2
OG0014833	1	1	2
OG0014834	2	0	2
OG0014835	1	1	2
OG0014836	1	1	2
OG0014837	1	1	2
OG0014838	2	0	2
OG0014839	1	1	2
OG0014840	2	0	2
OG0014841	1	1	2
OG0014842	2	0	2
OG0014843	2	0	2
OG0014844	2	0	2
OG0014845	2	0	2
OG0014846	2	0	2
OG0014847	1	1	2
OG0014848	2	0	2
OG0014849	2	0	2
OG0014850	2	0	2
OG0014851	2	0	2
OG0014852	2	0	2
OG0014853	1	1	2
OG0014854	2	0	2
OG0014855	2	0	2
OG0014856	1	1	2
OG0014857	2	0	2
OG0014858	2	0	2
OG0014859	1	1	2
OG0014860	1	1	2
OG0014861	2	0	2
OG0014862	2	0	2
OG0014863	1	1	2
OG0014864	1	1	2
OG0014865	2	0	2
OG0014866	1	1	2
OG0014867	2	0	2
OG0014868	1	1	2
OG0014869	2	0	2
OG0014870	1	1	2
OG0014871	2	0	2
OG0014872	2	0	2
OG0014873	2	0	2
OG0014874	1	1	2
OG0014875	2	0	2
OG0014876	2	0	2
OG0014877	2	0	2
OG0014878	2	0	2
OG0014879	2	0	2
OG0014880	2	0	2
OG0014881	2	0	2
OG0014882	1	1	2
OG0014883	2	0	2
OG0014884	1	1	2
OG0014885	1	1	2
OG0014886	1	1	2
OG0014887	2	0	2
OG0014888	2	0	2
OG0014889	2	0	2
OG0014890	2	0	2
OG0014891	1	1	2
OG0014892	1	1	2
OG0014893	2	0	2
OG0014894	1	1	2
OG0014895	2	0	2
OG0014896	2	0	2
OG0014897	2	0	2
OG0014898	2	0	2
OG0014899	1	1	2
OG0014900	2	0	2
OG0014901	2	0	2
OG0014902	1	1	2
OG0014903	2	0	2
OG0014904	2	0	2
OG0014905	2	0	2
OG0014906	2	0	2
OG0014907	2	0	2
OG0014908	2	0	2
OG0014909	1	1	2
OG0014910	1	1	2
OG0014911	2	0	2
OG0014912	2	0	2
OG0014913	2	0	2
OG0014914	2	0	2
OG0014915	2	0	2
OG0014916	2	0	2
OG0014917	2	0	2
OG0014918	1	1	2
OG0014919	1	1	2
OG0014920	2	0	2
OG0014921	1	1	2
OG0014922	1	1	2
OG0014923	1	1	2
OG0014924	1	1	2
OG0014925	1	1	2
OG0014926	1	1	2
OG0014927	1	1	2
OG0014928	1	1	2
OG0014929	2	0	2
OG0014930	2	0	2
OG0014931	2	0	2
OG0014932	1	1	2
OG0014933	2	0	2
OG0014934	2	0	2
OG0014935	1	1	2
OG0014936	2	0	2
OG0014937	2	0	2
OG0014938	1	1	2
OG0014939	2	0	2
OG0014940	2	0	2
OG0014941	2	0	2
OG0014942	2	0	2
OG0014943	2	0	2
OG0014944	2	0	2
OG0014945	1	1	2
OG0014946	1	1	2
OG0014947	1	1	2
OG0014948	2	0	2
OG0014949	1	1	2
OG0014950	2	0	2
OG0014951	2	0	2
OG0014952	2	0	2
OG0014953	1	1	2
OG0014954	2	0	2
OG0014955	1	1	2
OG0014956	2	0	2
OG0014957	1	1	2
OG0014958	2	0	2
OG0014959	1	1	2
OG0014960	1	1	2
OG0014961	1	1	2
OG0014962	2	0	2
OG0014963	2	0	2
OG0014964	1	1	2
OG0014965	2	0	2
OG0014966	1	1	2
OG0014967	2	0	2
OG0014968	2	0	2
OG0014969	1	1	2
OG0014970	2	0	2
OG0014971	1	1	2
OG0014972	2	0	2
OG0014973	2	0	2
